pair_id,section,section_word,sentence1,sentence2,target_word,target_key,label_raw,label,sense_id_1,sense_id_2,label_corrected,pair_source
pair_0270,,,ಆರ್ಕೆಸ್ಟ್ರಾ ನೇತೃತ್ವ ಮಾಡುವುದು ಕಾಂಡಕ್ಟರ್‌ನ ಕೆಲಸ.,ಶಿಲ್ಪಿ ಸಂಗೀತವನ್ನು ನೇತೃತ್ವ ಮಾಡಿದರು.,ನೇತೃತ್ವ,ನೇತೃತ್ವ,1,1,2,2.0,1,synthetic_examples
pair_0271,,,ಸಂಸ್ಥೆಯನ್ನು ನೇತೃತ್ವ ಮಾಡುವ ಜವಾಬ್ದಾರಿ.,ಯುವಕನು ಕಂಪನಿ ನೇತೃತ್ವ ಮಾಡಿದನು.,ನೇತೃತ್ವ,ನೇತೃತ್ವ,1,1,3,3.0,1,synthetic_examples
pair_0272,,,ಯುವಕನು ಕಂಪನಿ ನೇತೃತ್ವ ಮಾಡಿದನು.,ಸಂಸ್ಥೆಯನ್ನು ನೇತೃತ್ವ ಮಾಡುವ ಜವಾಬ್ದಾರಿ.,ನೇತೃತ್ವ,ನೇತೃತ್ವ,1,1,3,3.0,1,synthetic_examples
pair_0273,,,ಒಟ್ಟಿಗೆ ಏನು ನೋಡುತ್ತೀಯ?,ಆಕಾಶ ನೋಡಿ.,ನೋಡು,ನೋಡು,1,1,1,1.0,1,synthetic_examples
pair_0274,,,ಕಡಿಮೆ ಮಾರುಕಟ್ಟೆ ನೋಡೊಳ್ಳಿ.,ಸಿನೆಮಾ ನೋಡುವುದು ಆನಂದ.,ನೋಡು,ನೋಡು,1,1,2,2.0,1,synthetic_examples
pair_0275,,,ರಾತ್ರಿ ನಿಮ್ಮನ್ನು ನೋಡುತ್ತೇನೆ.,ನನ್ನ ಸ್ನೇಹಿತ ನೀಡೆ ನೋಡುತ್ತೆ.,ನೋಡು,ನೋಡು,1,1,3,3.0,1,synthetic_examples
pair_0276,,,ಚಿಕಿತ್ಸಕ ರೋಗಿಯನ್ನು ನೋಡಿದರು.,ಸರಿಪೊತ್ತು ನೋಡಿ.,ನೋಡು,ನೋಡು,1,1,4,4.0,1,synthetic_examples
pair_0277,,,ನದಿಯ ಮೇಲೆ ಹೊಸ ಪುಲ ನಿರ್ಮಾಣವಾಗುತ್ತಿದೆ.,ಪುಲ ದಾಟಿ ಹೋಗಿ.,ಪುಲ,ಪುಲ,1,1,1,1.0,1,synthetic_examples
pair_0278,,,ಪುಲ ದಾಟಿ ಹೋಗಿ.,ನದಿಯ ಮೇಲೆ ಹೊಸ ಪುಲ ನಿರ್ಮಾಣವಾಗುತ್ತಿದೆ.,ಪುಲ,ಪುಲ,1,1,1,1.0,1,synthetic_examples
pair_0279,,,ಬೆಸೆಯ ಪುಲ ಚೆಂದ ಸುವಾಸಿತವಾಗಿರುತ್ತವೆ.,ಹೂವಿನ ಪುಲ ನೋಡು.,ಪುಲ,ಪುಲ,1,1,2,2.0,1,synthetic_examples
pair_0280,,,ಹೂವಿನ ಪುಲ ನೋಡು.,ಬೆಸೆಯ ಪುಲ ಚೆಂದ ಸುವಾಸಿತವಾಗಿರುತ್ತವೆ.,ಪುಲ,ಪುಲ,1,1,2,2.0,1,synthetic_examples
pair_0281,,,ನವೆಂಬರ್ ಅವರಿಗೆ ಪುಲದ ತೂಟು ಕೊಟ್ಟರು.,ಮದುವೆಯ ಸಮಯದಲ್ಲಿ ಸುಂದರ ಪುಲದ ತೂಟು ನೋಡಲಾಯಿತು.,ಪುಲ,ಪುಲ,1,1,3,3.0,1,synthetic_examples
pair_0282,,,ಮದುವೆಯ ಸಮಯದಲ್ಲಿ ಸುಂದರ ಪುಲದ ತೂಟು ನೋಡಲಾಯಿತು.,ನವೆಂಬರ್ ಅವರಿಗೆ ಪುಲದ ತೂಟು ಕೊಟ್ಟರು.,ಪುಲ,ಪುಲ,1,1,3,3.0,1,synthetic_examples
pair_0283,,,ಸೂರ್ಯನ ಪೆರೆಲೆ ಬೀಸುತ್ತಿದೆ.,ಮರದ ಪೆರೆಲೆಯಲ್ಲಿ ಕುಳಿತುಕೊಂಡೆ.,ಪೆರೆಲೆ,ಪೆರೆಲೆ,1,1,1,1.0,1,synthetic_examples
pair_0284,,,ಮರದ ಪೆರೆಲೆಯಲ್ಲಿ ಕುಳಿತುಕೊಂಡೆ.,ಸೂರ್ಯನ ಪೆರೆಲೆ ಬೀಸುತ್ತಿದೆ.,ಪೆರೆಲೆ,ಪೆರೆಲೆ,1,1,1,1.0,1,synthetic_examples
pair_0285,,,ನೀರಿನಲ್ಲಿ ಮುಖದ ಪೆರೆಲೆ ಕಾಣುತ್ತಿದೆ.,ಕನ್ನಡ ಸಂಸ್ಕೃತಿಯ ಪೆರೆಲೆ ಲೋಕವೆಲ್ಲಾ ಪಡೆದೆ.,ಪೆರೆಲೆ,ಪೆರೆಲೆ,1,1,2,2.0,1,synthetic_examples
pair_0286,,,ಕನ್ನಡ ಸಂಸ್ಕೃತಿಯ ಪೆರೆಲೆ ಲೋಕವೆಲ್ಲಾ ಪಡೆದೆ.,ನೀರಿನಲ್ಲಿ ಮುಖದ ಪೆರೆಲೆ ಕಾಣುತ್ತಿದೆ.,ಪೆರೆಲೆ,ಪೆರೆಲೆ,1,1,2,2.0,1,synthetic_examples
pair_0287,,,ಆತನ ಮೇಲೆ ನಿರ್ದೋಷತೆಯ ಪೆರೆಲೆಯೂ ಇಲ್ಲ.,ಪೆರೆಲೆ ಪರಿಚಯ ನಾಶ ಮಾಡುತ್ತದೆ.,ಪೆರೆಲೆ,ಪೆರೆಲೆ,1,1,3,3.0,1,synthetic_examples
pair_0288,,,ಪೆರೆಲೆ ಪರಿಚಯ ನಾಶ ಮಾಡುತ್ತದೆ.,ಆತನ ಮೇಲೆ ನಿರ್ದೋಷತೆಯ ಪೆರೆಲೆಯೂ ಇಲ್ಲ.,ಪೆರೆಲೆ,ಪೆರೆಲೆ,1,1,3,3.0,1,synthetic_examples
pair_0289,,,ಪ್ರಭುವಿನ ಆದೇಶ ಪಾಲಿಸಲೇಬೇಕು.,ಸೋಮನಾಥ ತನ್ನ ಗುಲಾಮನ ಪ್ರಭು.,ಪ್ರಭು,ಪ್ರಭು,1,1,1,1.0,1,synthetic_examples
pair_0290,,,ಪ್ರಭುವಿನ ಕೃಪೆ ಅಪರಿಸೀಮ.,ಪ್ರಭುವೆ ನಮ್ಮನ್ನು ರಕ್ಷಿಸಿ.,ಪ್ರಭು,ಪ್ರಭು,1,1,2,2.0,1,synthetic_examples
pair_0291,,,ರವಿ ಪ್ರಭುಗಳು ಮುಖ್ಯ ಅಧಿಕಾರಿ.,ಪ್ರಭುಗಳ ನಿರ್ದೇಶನ ನೋಡಿ ಕೆಲಸ ಮಾಡಿ.,ಪ್ರಭು,ಪ್ರಭು,1,1,3,3.0,1,synthetic_examples
pair_0292,,,ಪ್ರಭುಗಳ ನಿರ್ದೇಶನ ನೋಡಿ ಕೆಲಸ ಮಾಡಿ.,ರವಿ ಪ್ರಭುಗಳು ಮುಖ್ಯ ಅಧಿಕಾರಿ.,ಪ್ರಭು,ಪ್ರಭು,1,1,3,3.0,1,synthetic_examples
pair_0293,,,ಪ್ರೀತಿ ಭಿತಿಜ ಅವನ ಪ್ರಿಯೆ.,ಪ್ರೀತಿ ಭಾರ್ಯೆ ಮನೆಯ ಸಿಂದೂರ.,ಪ್ರೀತಿ,ಪ್ರೀತಿ,1,1,1,1.0,1,synthetic_examples
pair_0294,,,ಪ್ರೀತಿ ಔಷಧ ಇಂದ್ರಿಯ.,ಪ್ರೀತಿ ವಿಷಯ ಶಾಸ್ತ್ರ.,ಪ್ರೀತಿ,ಪ್ರೀತಿ,1,1,2,2.0,1,synthetic_examples
pair_0295,,,ಪ್ರೀತಿ ಸುಗಂಧ ಹೃದಯ.,ಪ್ರೀತಿ ಸಂವಾದ ಆನಂದ.,ಪ್ರೀತಿ,ಪ್ರೀತಿ,1,1,3,3.0,1,synthetic_examples
pair_0296,,,ಪ್ರೀತಿ ಸಂವಾದ ಆನಂದ.,ಪ್ರೀತಿ ಸುಗಂಧ ಹೃದಯ.,ಪ್ರೀತಿ,ಪ್ರೀತಿ,1,1,3,3.0,1,synthetic_examples
pair_0297,,,ಕಡಿಮೆ ಕರೆ ಸುಗಿಕೊ ಬರುತ್ತೆ.,ನಾಳೆ ನನ್ನ ಮನೆಗೆ ಬಾರು.,ಬರು,ಬರು,1,1,1,1.0,1,synthetic_examples
pair_0298,,,ಮೇಲಿನ ಸಿಡಿ ಹಠಾತ್ತು ಬರುತ್ತೆ.,ರೈಲು ಸಮಯಕ್ಕೆ ಬರುತ್ತಿದೆ.,ಬರು,ಬರು,1,1,2,2.0,1,synthetic_examples
pair_0299,,,ಶೀತ ಋತುವು ಬರುತ್ತಿದೆ.,ಇದೇ ಆಕಸ್ಮಾತ್ ಘಟನೆ ಕಾಲೇ ಕಾಲೇ ಬರುತ್ತದೆ.,ಬರು,ಬರು,1,1,3,3.0,1,synthetic_examples
pair_0300,,,ನೀ ಶಕ್ತಿಶಾಳಿಯಾಗಿ ಬರಿ.,ಅವನು ಅರಸನಾಗಿ ಬರುತ್ತೀಯ.,ಬರು,ಬರು,1,1,4,4.0,1,synthetic_examples
pair_0301,,,ತರಕಾರಿ ಬಾಗದಲ್ಲಿ ಸೋಂಕು ಹಿಡಿದಿದೆ.,ಪುಷ್ಪಬಾಗ ಅತ್ಯಂತ ಸುಂದರವಾಗಿದೆ.,ಬಾಗ,ಬಾಗ,1,1,1,1.0,1,synthetic_examples
pair_0302,,,ನನ್ನ ಬಾಗ ನಿಗದಿತವಾಗಿ ಇದೆ.,ಸಂಪತ್ತಿನಿಂದ ಪ್ರತಿಯೊಬ್ಬರ ಬಾಗ ನಿರ್ಧರಿಸಿ.,ಬಾಗ,ಬಾಗ,1,1,2,2.0,1,synthetic_examples
pair_0303,,,ನಗರದ ಪಶ್ಚಿಮ ಬಾಗ ಸಾಕಷ್ಟು ಅಭಿವೃದ್ಧಿಯಾಗಿದೆ.,ಬೆಂಗಳೂರು ಉತ್ತರ ಬಾಗದಲ್ಲಿ ಸ್ಥಿತವಾಗಿದೆ.,ಬಾಗ,ಬಾಗ,1,1,3,3.0,1,synthetic_examples
pair_0304,,,ತರಕಾರಿಯ ಬೀಜ ಲೋಳೆ.,ಬೀಜ ಬಿತ್ತಬೇಕು ವರ್ಷ ಸುಮಾರು.,ಬೀಜ,ಬೀಜ,1,1,1,1.0,1,synthetic_examples
pair_0305,,,ಬೀಜ ಬಿತ್ತಬೇಕು ವರ್ಷ ಸುಮಾರು.,ತರಕಾರಿಯ ಬೀಜ ಲೋಳೆ.,ಬೀಜ,ಬೀಜ,1,1,1,1.0,1,synthetic_examples
pair_0306,,,ಆ ಕಲುಷತೆಯ ಬೀಜ ಕುರೂರತೆ.,ಚಿಂತೆ ಎಲ್ಲ ಸಮಸ್ಯೆಯ ಬೀಜ.,ಬೀಜ,ಬೀಜ,1,1,2,2.0,1,synthetic_examples
pair_0307,,,ಚಿಂತೆ ಎಲ್ಲ ಸಮಸ್ಯೆಯ ಬೀಜ.,ಆ ಕಲುಷತೆಯ ಬೀಜ ಕುರೂರತೆ.,ಬೀಜ,ಬೀಜ,1,1,2,2.0,1,synthetic_examples
pair_0308,,,ಗುರುವು ಗುಪ್ತ ಬೀಜ ಪ್ರದಾನ ಮಾಡಿದರು.,ಈ ಯಂತ್ರದ ಬೀಜ ತಿಳಿದರೆ ಸಾಧನೆ ಮಾಡಬಹುದು.,ಬೀಜ,ಬೀಜ,1,1,3,3.0,1,synthetic_examples
pair_0309,,,ಈ ಯಂತ್ರದ ಬೀಜ ತಿಳಿದರೆ ಸಾಧನೆ ಮಾಡಬಹುದು.,ಗುರುವು ಗುಪ್ತ ಬೀಜ ಪ್ರದಾನ ಮಾಡಿದರು.,ಬೀಜ,ಬೀಜ,1,1,3,3.0,1,synthetic_examples
pair_0310,,,ಆತನ ಉತ್ತರ ದಾಯಿತ್ವ ಬೆಳೆಯುತ್ತಿದೆ.,ಮಗು ಬೆಳೆಯುತ್ತಿದೆ.,ಬೆಳೆ,ಬೆಳೆ,1,1,1,1.0,1,synthetic_examples
pair_0311,,,ತರಕಾರಿ ಬೆಳೆಯಿರಿ.,ಅನ್ನ ಬೆಳೆಯುವುದು ರೈತಿಕೆಯ ಪ್ರಧಾನ ಕೆಲಸ.,ಬೆಳೆ,ಬೆಳೆ,1,1,2,2.0,1,synthetic_examples
pair_0312,,,ಶಕ್ತಿ ಬೆಳೆಸಿ.,ಮಗುವಿನ ಮನ ಬೆಳೆಯುವುದು ಮುಖ್ಯ.,ಬೆಳೆ,ಬೆಳೆ,1,1,3,3.0,1,synthetic_examples
pair_0313,,,ಬೋಳ ವಿಚಾರಣೆ ಅಸಮರ್ಥನನ್ನು ಸೂಚಿಸುತ್ತದೆ.,ಬೋಳ ಕಾಲೆ ಅವನು ಕೆಟ್ಟ ಪರಿಣಾಮ ಮಾಡಿದನು.,ಬೋಳ,ಬೋಳ,1,1,1,1.0,1,synthetic_examples
pair_0314,,,ಬೋಳ ಮಸ್ತಿಷ್ಕ ಶಿಕ್ಷೆ ಪಡೆಯಲು ಸಾಧ್ಯ.,ಬೋಳ ಸಮಝಿಸುವ ಶಕ್ತಿ ಕ್ಷೀಣ.,ಬೋಳ,ಬೋಳ,1,1,2,2.0,1,synthetic_examples
pair_0315,,,ಬೋಳ ಸಮಝಿಸುವ ಶಕ್ತಿ ಕ್ಷೀಣ.,ಬೋಳ ಮಸ್ತಿಷ್ಕ ಶಿಕ್ಷೆ ಪಡೆಯಲು ಸಾಧ್ಯ.,ಬೋಳ,ಬೋಳ,1,1,2,2.0,1,synthetic_examples
pair_0316,,,ಈ ಬೋಳ ಬಟ್ಟೆ ಹಾಕುವೆ ಅದೇ.,ಆ ಬೋಳ ಕುರುಡೆ ಹಾಗೆ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0317,,,ಆ ಬೋಳ ಕುರುಡೆ ಹಾಗೆ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.,ಈ ಬೋಳ ಬಟ್ಟೆ ಹಾಕುವೆ ಅದೇ.,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0318,,,ಈ ಬೋಳ ಬಟ್ಟೆ ಹಾಕುವೆ ಅದೇ.,Diverse contexts for each sense,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0319,,,Diverse contexts for each sense,ಈ ಬೋಳ ಬಟ್ಟೆ ಹಾಕುವೆ ಅದೇ.,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0320,,,ಈ ಬೋಳ ಬಟ್ಟೆ ಹಾಕುವೆ ಅದೇ.,"Mix of everyday, literary, and formal usage",ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0321,,,"Mix of everyday, literary, and formal usage",ಈ ಬೋಳ ಬಟ್ಟೆ ಹಾಕುವೆ ಅದೇ.,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0322,,,ಈ ಬೋಳ ಬಟ್ಟೆ ಹಾಕುವೆ ಅದೇ.,Real-world applicability,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0323,,,Real-world applicability,ಈ ಬೋಳ ಬಟ್ಟೆ ಹಾಕುವೆ ಅದೇ.,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0324,,,ಆ ಬೋಳ ಕುರುಡೆ ಹಾಗೆ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.,Diverse contexts for each sense,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0325,,,Diverse contexts for each sense,ಆ ಬೋಳ ಕುರುಡೆ ಹಾಗೆ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0326,,,ಆ ಬೋಳ ಕುರುಡೆ ಹಾಗೆ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.,"Mix of everyday, literary, and formal usage",ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0327,,,"Mix of everyday, literary, and formal usage",ಆ ಬೋಳ ಕುರುಡೆ ಹಾಗೆ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0328,,,ಆ ಬೋಳ ಕುರುಡೆ ಹಾಗೆ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.,Real-world applicability,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0329,,,Real-world applicability,ಆ ಬೋಳ ಕುರುಡೆ ಹಾಗೆ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0330,,,Diverse contexts for each sense,"Mix of everyday, literary, and formal usage",ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0331,,,"Mix of everyday, literary, and formal usage",Diverse contexts for each sense,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0332,,,Diverse contexts for each sense,Real-world applicability,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0333,,,Real-world applicability,Diverse contexts for each sense,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0334,,,"Mix of everyday, literary, and formal usage",Real-world applicability,ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0335,,,Real-world applicability,"Mix of everyday, literary, and formal usage",ಬೋಳ,ಬೋಳ,1,1,3,3.0,1,synthetic_examples
pair_0336,,,ಆ ಗುರುವಿನ ಭಕ್ತ ತುಂಬಾ ಆಸ್ಥೆಗಳುದ್ದ.,ಕೃಷ್ಣನ ಭಕ್ತರು ಕೋವಿಲಿಗೆ ಸೆರೆದುಬಂದರು.,ಭಕ್ತ,ಭಕ್ತ,1,1,1,1.0,1,synthetic_examples
pair_0337,,,ಭಕ್ತರನ್ನು ಸಮ್ಮಾನಿಸಿ.,ಅರಸನ ಭಕ್ತರು ನಿರ್ದೇಶ ಪಾಲಿಸಿದರು.,ಭಕ್ತ,ಭಕ್ತ,1,1,2,2.0,1,synthetic_examples
pair_0338,,,ಪ್ರಭುದ ಭಕ್ತರು ಧರ್ಮವನ್ನು ಪೋಷಿಸಿದರು.,ನಿಜನಾದ ಭಕ್ತರು ಸತ್ತರನ್ನು ಒಂದೆಡೆ ಮಾಡುತ್ತಾರೆ.,ಭಕ್ತ,ಭಕ್ತ,1,1,3,3.0,1,synthetic_examples
pair_0339,,,ನಿಜನಾದ ಭಕ್ತರು ಸತ್ತರನ್ನು ಒಂದೆಡೆ ಮಾಡುತ್ತಾರೆ.,ಪ್ರಭುದ ಭಕ್ತರು ಧರ್ಮವನ್ನು ಪೋಷಿಸಿದರು.,ಭಕ್ತ,ಭಕ್ತ,1,1,3,3.0,1,synthetic_examples
pair_0340,,,ಕಟಣೆ ಮಾಡುತ್ತೇನೆ.,ಚಿತ್ರ ಸೃಷ್ಟಿ ಮಾಡಿ.,ಮಾಡು,ಮಾಡು,1,1,1,1.0,1,synthetic_examples
pair_0341,,,ಸಹಾಯ ಮಾಡಿ.,ಕೆಲಸ ಮಾಡಿ.,ಮಾಡು,ಮಾಡು,1,1,2,2.0,1,synthetic_examples
pair_0342,,,ಬಾರ ಮಾಡುವುದು ಪುರಸ್ಕಾರ.,ಆಹಾರ ಮಾಡುತ್ತೇನೆ.,ಮಾಡು,ಮಾಡು,1,1,3,3.0,1,synthetic_examples
pair_0343,,,ಕೆಸರು ಮಾಡುವುದು ಸುಗಮ.,ಸಮಸ್ಯೆ ಮಾಡಿದೆ.,ಮಾಡು,ಮಾಡು,1,1,4,4.0,1,synthetic_examples
pair_0344,,,ರೋಗಿಯನ್ನು ಸರಿಯಾಗಿ ಮಾಡಿ.,ಸಮಸ್ಯೆಯನ್ನು ಸರಿಯಾಗಿ ಮಾಡಬೇಕು.,ಮಾಡು,ಮಾಡು,1,1,5,5.0,1,synthetic_examples
pair_0345,,,ಸಮಸ್ಯೆಯನ್ನು ಸರಿಯಾಗಿ ಮಾಡಬೇಕು.,ರೋಗಿಯನ್ನು ಸರಿಯಾಗಿ ಮಾಡಿ.,ಮಾಡು,ಮಾಡು,1,1,5,5.0,1,synthetic_examples
pair_0346,,,ಆ ಮಾತು ನಿಜವಾಗಿದೆ.,ನನ್ನ ಮಾತು ಆಲಿಸಿ.,ಮಾತು,ಮಾತು,1,1,1,1.0,1,synthetic_examples
pair_0347,,,ನನ್ನ ಮಾತು ಆಲಿಸಿ.,"ಮಾತುಗಳ ಅರ್ಥ ಅಲ್ಲ, ಭಾವ ಪ್ರಮುಖ.",ಮಾತು,ಮಾತು,1,1,1,1.0,1,synthetic_examples
pair_0348,,,"ಮಾತುಗಳ ಅರ್ಥ ಅಲ್ಲ, ಭಾವ ಪ್ರಮುಖ.",ನನ್ನ ಮಾತು ಆಲಿಸಿ.,ಮಾತು,ಮಾತು,1,1,1,1.0,1,synthetic_examples
pair_0349,,,ಆ ಮಾತು ನಿಜವಾಗಿದೆ.,"ಮಾತುಗಳ ಅರ್ಥ ಅಲ್ಲ, ಭಾವ ಪ್ರಮುಖ.",ಮಾತು,ಮಾತು,1,1,1,1.0,1,synthetic_examples
pair_0350,,,"ಮಾತುಗಳ ಅರ್ಥ ಅಲ್ಲ, ಭಾವ ಪ್ರಮುಖ.",ಆ ಮಾತು ನಿಜವಾಗಿದೆ.,ಮಾತು,ಮಾತು,1,1,1,1.0,1,synthetic_examples
pair_0351,,,ಆ ಮಾತಿನ ಬಗ್ಗೆ ಮಾತನಾಡಬೇಡ.,ಇದು ಗಮನಾರ್ಹ ಮಾತು.,ಮಾತು,ಮಾತು,1,1,2,2.0,1,synthetic_examples
pair_0352,,,ಇದು ಗಮನಾರ್ಹ ಮಾತು.,ಕ್ರೀಡಾ ಮಾತು ಈತನಿಗೆ ಆಸಕ್ತಿ.,ಮಾತು,ಮಾತು,1,1,2,2.0,1,synthetic_examples
pair_0353,,,ಕ್ರೀಡಾ ಮಾತು ಈತನಿಗೆ ಆಸಕ್ತಿ.,ಇದು ಗಮನಾರ್ಹ ಮಾತು.,ಮಾತು,ಮಾತು,1,1,2,2.0,1,synthetic_examples
pair_0354,,,ಆ ಮಾತಿನ ಬಗ್ಗೆ ಮಾತನಾಡಬೇಡ.,ಕ್ರೀಡಾ ಮಾತು ಈತನಿಗೆ ಆಸಕ್ತಿ.,ಮಾತು,ಮಾತು,1,1,2,2.0,1,synthetic_examples
