source_type,source_id,retrieval_time,word,pos,synset_id,sentence
wikipedia_summary,https://kn.wikipedia.org/wiki/ಹಾನಿ,2026-05-02T09:30:03.871586+00:00,ಹಾನಿ,noun,,"ಭೌತಿಕ ವಸ್ತುಗಳ ಹಾನಿಯೆಂದರೆ ""ಅವು ಮುರಿಯುವುದಕ್ಕೆ ಕಾರಣವಾಗುವ ಕ್ರಮವಾಗಿ ಹೆಚ್ಚಾಗುವ ಭೌತಿಕ ಪ್ರಕ್ರಿಯೆ"", ಮತ್ತು ಗೋಚರವಾಗದಿದ್ದರೂ, ರಚನೆಯನ್ನು ದುರ್ಬಲವಾಗಿಸುವ ಯಾಂತ್ರಿಕ ಒತ್ತಡವನ್ನು ಒಳಗೊಳ್ಳುತ್ತದೆ"
indowordnet_example,12880,2026-05-02T09:30:03.871759+00:00,ಜಾಲ,noun,12880,ಬೇಡ ಹಕ್ಕಿಗಳನ್ನು ಹಿಡಿಯಲು ಜಾಲ ಬೀಸಿದನು.
indowordnet_example,35790,2026-05-02T09:30:03.872027+00:00,ಜಾಲ,noun,35790,ಅವನು ಅಂಗಡಿಗಳ ಜಾಲದ ಮಾಲೀಕನಾಗಿದ್ದಾನೆ.
indowordnet_example,600,2026-05-02T09:30:03.872194+00:00,ಜಾಲ,noun,600,ಕೊನೆಗೂ ಪರಿವಾಳ ಬೇಡನ ಜಾಲದಲ್ಲಿ ಸಿಕ್ಕಿಬಿದ್ದಿತು
indowordnet_example,3382,2026-05-02T09:30:04.661518+00:00,ಜ್ಞಾನ,noun,3382,ಚೈತನ್ಯತೆಯು ಜೀವನದ ಲಕ್ಷಣ./ಶ್ಯಾಮನಲ್ಲಿ ಜ್ಞಾನದ ಕೊರತೆ ಇದೆ.
indowordnet_example,99,2026-05-02T09:30:04.661808+00:00,ಜ್ಞಾನ,noun,99,ಕಾವ್ಯಮೀಮಾಂಸೆಯ ಜ್ಞಾನ ಹಳಗನ್ನಡ ಸಾಹಿತ್ಯದಲ್ಲಿ ಅಪಾರವಾಗಿದೆ.
wikipedia_summary,https://kn.wikipedia.org/wiki/ಜ್ಞಾನ,2026-05-02T09:30:05.910949+00:00,ಜ್ಞಾನ,noun,,"ಜ್ಞಾನ ಅನ್ನುವುದು ""ವಿಷಯಗಳ ಗ್ರಹಣ""(comprehension), ""ಕಲಿಕೆ""(Learning), ""ತಿಳುವಳಿಕೆ""(Understanding) ಇವನ್ನೆಲ್ಲಾ ಒಳಗೂಂಡು ಮನಸ್ಸು ಮಾಡುವ ಒಂದು ಪ್ರಕ್ರಿಯೆ"
wikipedia_summary,https://kn.wikipedia.org/wiki/ಜ್ಞಾನ,2026-05-02T09:30:05.910990+00:00,ಜ್ಞಾನ,noun,,"ಹೊರಗಿನ ಪ್ರಪಂಚದ ಎಷ್ಟೇ ಪ್ರಭಾವ ಇದ್ದರೂ ಕೂಡ, ಜ್ಞಾನ ಮನಸ್ಸಿನ ಒಳಗೆ ಮತ್ತು ಮನಸ್ಸಿನಲ್ಲಿ ಮಾತ್ರ ಆಗುವ ಪ್ರಕ್ರಿಯೆ"
wikipedia_summary,https://kn.wikipedia.org/wiki/ಜ್ಞಾನ,2026-05-02T09:30:05.910996+00:00,ಜ್ಞಾನ,noun,,ವೇದಾಂತ ಜ್ಞಾನಕ್ಕೆ ಭಗವದ್ಗೀತಾ ತಾತ್ಪರ್ಯ ನೋಡಿ
indowordnet_example,1403,2026-05-02T09:30:05.911190+00:00,ದುಃಖ,noun,1403,ದುಃಖದಲ್ಲಿ ಇರುವಾಗಲೆ ದೇವರ ನೆನಪಾಗುವುದು
wikipedia_summary,https://kn.wikipedia.org/wiki/ದುಃಖ,2026-05-02T09:30:06.867066+00:00,ದುಃಖ,noun,,"ದುಃಖ ಒಂದು ಭಾವನೆ, ಅನಿಸಿಕೆ, ಅಥವಾ ಚಿತ್ತವೃತ್ತಿ"
wikipedia_summary,https://kn.wikipedia.org/wiki/ದುಃಖ,2026-05-02T09:30:06.867105+00:00,ದುಃಖ,noun,,ದುಃಖ ದುಮ್ಮಾನಕ್ಕಿಂತ ಹೆಚ್ಚು ತೀವ್ರವಾಗಿರುತ್ತದೆ
wikipedia_summary,https://kn.wikipedia.org/wiki/ದುಃಖ,2026-05-02T09:30:06.867113+00:00,ದುಃಖ,noun,,"ಅದೇ ಸಮಯದಲ್ಲಿ ""ದುಃಖ — ಆದರೆ ಅಸಂತೋಷವಲ್ಲ — ತೊರೆತದ ಒಂದು ಹಂತವನ್ನು ಸೂಚಿಸುತ್ತದೆ"
wikipedia_summary,https://kn.wikipedia.org/wiki/ದುಃಖ,2026-05-02T09:30:06.867118+00:00,ದುಃಖ,noun,,ಇದರಿಂದ ದುಃಖಕ್ಕೆ ಮಹತ್ವದ ಅದರ ವಿಶಿಷ್ಟ ಅರ್ಥವನ್ನು ಕೊಡುತ್ತದೆ
wikipedia_summary,https://kn.wikipedia.org/wiki/ದುಃಖ,2026-05-02T09:30:06.867123+00:00,ದುಃಖ,noun,,"ಮೇಲಾಗಿ, ""ಮನೋಭಾವದ ವಿಷಯದಲ್ಲಿ, ದುಃಖ ದುಮ್ಮಾನ (ಸ್ವೀಕರಿಸುವುದು) ಮತ್ತು ಯಾತನೆ (ತಿರಸ್ಕರಿಸುವುದು) ನಡುವೆ ಅರೆಹಾದಿಯಲ್ಲಿದೆ ಎಂದು ಹೇಳಬಹುದು"""
wikipedia_summary,https://kn.wikipedia.org/wiki/ದುಃಖ,2026-05-02T09:30:06.867128+00:00,ದುಃಖ,noun,,ದುಃಖ ಅನಿಸದಿರುವುದು ನಮ್ಮ ಜೀವನಗಳಲ್ಲಿ ಭಯವನ್ನು ಬರಮಾಡಿಕೊಡುತ್ತದೆ
indowordnet_example,593,2026-05-02T09:30:06.867738+00:00,ಪೆಟ್ಟು,noun,593,ಶಿಕ್ಷಕ ಗಲಾಟೆ ಮಾಡಿದ ಮಕ್ಕಳಿಗೆ ಕೋಲಿನಿಂದ ಏಟು ಕೊಟ್ಟನು./ ಅವನು ಎಸೆದ ಕಲ್ಲಿನಿಂದ ನನಗೆ ಜೋರು ಪೆಟ್ಟು ಬಿತ್ತು.
indowordnet_example,8715,2026-05-02T09:30:06.867821+00:00,ಪೆಟ್ಟು,noun,8715,ಅವನಿಗೆ ಕಾರಿನ ಹೊಡೆತದಿಂದ ಪೆಟ್ಟುಬಿದ್ದಿತು.
indowordnet_example,13950,2026-05-02T09:30:08.340898+00:00,ಬಲೆ,noun,13950,ಅವರು ಒಂದು ಬಲೆಯನ್ನು ನೇರವಾಗಿ ಮತ್ತು ಇನ್ನೊಂದು ಬಲೆಯನ್ನು ಉಲ್ಟಾ ನೇಯಿದ್ದು ಈ ನಮೂನೆಯನ್ನು ತಯಾರಿಸಿದ್ದಾರೆ.
indowordnet_example,26732,2026-05-02T09:30:08.341020+00:00,ಬಲೆ,noun,26732,ಟೆನಿಸ್ ಆಟವಾಡಲು ಮಕ್ಕಳು ಮೈದಾನದಲ್ಲಿ ಬಲೆ ಕಟ್ಟಿದರು.
indowordnet_example,27437,2026-05-02T09:30:08.341081+00:00,ಬಲೆ,noun,27437,ಅವನು ಚೆಂಡನ್ನು ಬಲೆಯತ್ತ ತಳ್ಳಿದನು.
indowordnet_example,27443,2026-05-02T09:30:08.341120+00:00,ಬಲೆ,noun,27443,ಹಣ್ಣುಗಳ ಅಂಗಡಿಯಲ್ಲಿ ಕೆಲವು ಹಣ್ಣುಗಳನ್ನು ಬಲೆ ಅಥವಾ ಜಾಳಿಗೆಯಲ್ಲಿ ನೇತಾಕಿದ್ದರು.
indowordnet_example,34817,2026-05-02T09:30:08.341183+00:00,ಬಲೆ,noun,34817,ನಿನ್ನ ಬಲೆಯಲ್ಲಿ ಯಾರು ಬೇಕಾದರು ಬಂದು ಬೀಳುತ್ತಾರೆ.
indowordnet_example,35155,2026-05-02T09:30:08.341218+00:00,ಬಲೆ,noun,35155,ಪೊಲೀಸರು ಕೊಲೆಗಾರರನ್ನು ಹಿಡಿಯಲು ಬಲೆ ಬೀಸುವಲ್ಲಿ ನಿರತರಾಗಿದ್ದಾರೆ.
indowordnet_example,36957,2026-05-02T09:30:08.341326+00:00,ಬಲೆ,noun,36957,ಜೇಡ ತನ್ನ ಜೊಲ್ಲಿನಿಂದ ಬಲೆಯನ್ನು ಹೆಣೆಯುತ್ತಿದೆ.
indowordnet_example,7019,2026-05-02T09:30:08.341386+00:00,ಬಲೆ,noun,7019,ಬೇಟೆಗಾರನು ಮೊಲವನ್ನು ಬಲೆಯಿಂದ ಬಂಧಿಸಿದನು.
wikipedia_summary,https://kn.wikipedia.org/wiki/ಬಲೆ,2026-05-02T09:30:09.327185+00:00,ಬಲೆ,noun,,"ಅದರ ಪ್ರಾಥಮಿಕ ಅರ್ಥದಲ್ಲಿ, ಬಲೆಯು ಜಾಲರಿಯಂಥ ರಚನೆಯಲ್ಲಿ ಹೆಣೆದ ಎಳೆಗಳನ್ನು ಹೊಂದಿರುತ್ತದೆ"
wikipedia_summary,https://kn.wikipedia.org/wiki/ಬಲೆ,2026-05-02T09:30:09.327223+00:00,ಬಲೆ,noun,,ಪೂರ್ವದಲ್ಲಿ ಎಲ್ಲ ಬಲೆಗಳನ್ನು ಕೈಯಿಂದ ತಯಾರಿಸಲಾಗುತ್ತಿತ್ತು
wikipedia_summary,https://kn.wikipedia.org/wiki/ಬಲೆ,2026-05-02T09:30:09.327229+00:00,ಬಲೆ,noun,,"ದುಂಡು ಬಲೆಗಳಿಗಾಗಿ (ಉದಾಹರಣೆಗೆ ಪರ್ಸು ಬಲೆಗಳು, ಬಲೆಚೀಲಗಳು, ಅಥವಾ ತುರುಬುಬಲೆಗಳು) ಅವನ್ನು ಒಂದು ಏಕ ಬಿಂದುವಿನಿಂದ ಆರಂಭಿಸಬಹುದು, ಆದರೆ ಚೌಕಾಕಾರದ ಬಲೆಗಳನ್ನು ಸಾಮಾನ್ಯವಾಗಿ ಒಂದು ಶಿರರಜ್ಜುವಿನಿಂದ ಆರಂಭಿಸಲಾಗುತ್ತದೆ"
wikipedia_summary,https://kn.wikipedia.org/wiki/ಬಲೆ,2026-05-02T09:30:09.327234+00:00,ಬಲೆ,noun,,ಬಲೆಗಳನ್ನು ಬಹುತೇಕ ಯಾವುದೇ ಬಗೆಯ ನೂಲನ್ನು ಬಳಸಿ ತಯಾರಿಸಬಹುದು
wikipedia_summary,https://kn.wikipedia.org/wiki/ಬಲೆ,2026-05-02T09:30:09.327240+00:00,ಬಲೆ,noun,,"ಸಾಂಪ್ರದಾಯಿಕ ಬಲೆ ವಸ್ತುಗಳು ಸ್ಥಳೀಯವಾಗಿ ಲಭ್ಯವಿರುವುದನ್ನು ಅವಲಂಬಿಸಿ ಬದಲಾಗುತ್ತವೆ; ಉದಾಹರಣೆಗೆ, ಮುಂಚಿನ ಐರೋಪ್ಯ ಮೀನಿನ ಬಲೆಗಳನ್ನು ಹಲವುವೇಳೆ ನಾರುಬಟ್ಟೆಯಿಂದ ತಯಾರಿಸಲಾಗುತ್ತಿತ್ತು, ಆದರೆ ಈಗ ಹೆಚ್ಚುಕಾಲ ಬಾಳುವ ಸಂಶ್ಲೇಷಿತ ವಸ್ತುಗಳು ತಕ್ಕಮಟ್ಟಿಗೆ ಸಾರ್ವತ್ರಿಕವಾಗಿವೆ"
wikipedia_summary,https://kn.wikipedia.org/wiki/ಬಲೆ,2026-05-02T09:30:09.327244+00:00,ಬಲೆ,noun,,"ನೈಲಾನ್ ಏಕತಂತು ಬಲೆಗಳು ಪಾರದರ್ಶಕವಾಗಿರುತ್ತವೆ, ಮತ್ತು ಹಾಗಾಗಿ ಇವನ್ನು ಹಲವುವೇಳೆ ಮೀನುಗಾರಿಕೆ ಮತ್ತು ಬೋನುಗಳಿಗಾಗಿ ಬಳಸಲಾಗುತ್ತದೆ"
indowordnet_example,2670,2026-05-02T09:30:09.327365+00:00,ಹಗ್ಗ,noun,2670,ಈ ಮಂಚದ ಹೆಣಿಕೆಯನ್ನು ಕಟ್ಟುವ ಹಗ್ಗ ಸಡಿಲವಾಗಿದೆ.
indowordnet_example,3827,2026-05-02T09:30:09.327407+00:00,ಹಗ್ಗ,noun,3827,ಹಗ್ಗವನ್ನು ಬಳಸಿ ಬಾವಿಯಿಂದ ನೀರನ್ನು ಸೇದುತ್ತಾರೆ.
indowordnet_example,7178,2026-05-02T09:30:09.327577+00:00,ಹಗ್ಗ,noun,7178,ಅವನು ಹಗ್ಗವನ್ನು ಎಳೆದುಕೊಂಡು ಬಾವಿಯ ಒಳಗೆ ಇಳಿದುಬಿಟ್ಟ.
indowordnet_example,7203,2026-05-02T09:30:09.327616+00:00,ಹಗ್ಗ,noun,7203,ಬಾವಿಯಿಂದ ನೀರು ತುಂಬಿದ ಕೊಡವನ್ನು ಎಳೆಯುತ್ತಿದ್ದಾಗ ಹಗ್ಗ ಕೈಯಿಂದ ಜಾರಿ ಬಾವಿಯೊಳಗೆ ಬಿದ್ದಿತು
indowordnet_example,7969,2026-05-02T09:30:09.327653+00:00,ಹಗ್ಗ,noun,7969,ರೈತನು ಚೀಲದ ಬಾಯನ್ನು ಹಗ್ಗದಿಂದ ಬಿಗಿಯುತ್ತಿದ್ದಾನೆ.
indowordnet_example,8330,2026-05-02T09:30:09.327684+00:00,ಹಗ್ಗ,noun,8330,ಅವನು ಹಗ್ಗದಿಂದ ಕಳ್ಳನ ಕೈಯನ್ನು ಕಟ್ಟಿದ.
indowordnet_example,848,2026-05-02T09:30:09.327733+00:00,ಹಗ್ಗ,noun,848,ಹಳ್ಳಿಯಲ್ಲಿ ಸಿಕ್ಕಿಬಿದ್ದ ಕಳ್ಳನೊಬ್ಬನನ್ನು ಹಗ್ಗದಿಂದ ಬಿಗಿದು ಕಟ್ಟಿದ್ದಾರೆ.
wikipedia_summary,https://kn.wikipedia.org/wiki/ಹಗ್ಗ,2026-05-02T09:30:10.510681+00:00,ಹಗ್ಗ,noun,,"ಹಗ್ಗವು ಹೆಚ್ಚು ದೊಡ್ಡ ಹಾಗೂ ಹೆಚ್ಚು ಬಲಶಾಲಿ ರೂಪವನ್ನು ಸೃಷ್ಟಿಸಲು ಒಟ್ಟಾಗಿ ತಿರುಚಿದ ಅಥವಾ ಹೆಣೆದ ನೂಲುಗಳು, ಹುರಿಗಳು, ನಾರುಗಳು ಅಥವಾ ಎಳೆಗಳ ಗುಂಪು"
wikipedia_summary,https://kn.wikipedia.org/wiki/ಹಗ್ಗ,2026-05-02T09:30:10.510724+00:00,ಹಗ್ಗ,noun,,ಹಗ್ಗಗಳು ಕರ್ಷಕ ಶಕ್ತಿಯನ್ನು ಹೊಂದಿರುತ್ತವೆ ಹಾಗಾಗಿ ಇವನ್ನು ಎಳೆಯಲು ಮತ್ತು ಎತ್ತಲು ಬಳಸಬಹುದು
wikipedia_summary,https://kn.wikipedia.org/wiki/ಹಗ್ಗ,2026-05-02T09:30:10.510730+00:00,ಹಗ್ಗ,noun,,"ಹಗ್ಗವು ಸಮಾನ ರೀತಿಯಲ್ಲಿ ರಚನೆಗೊಂಡ ಹುರಿ, ದಾರ ಮತ್ತು ನೂಲಿಗಿಂತ ಹೆಚ್ಚು ದಪ್ಪ ಹಾಗೂ ಹೆಚ್ಚು ಗಟ್ಟಿಮುಟ್ಟಾಗಿರುತ್ತದೆ"
wikipedia_summary,https://kn.wikipedia.org/wiki/ಹಗ್ಗ,2026-05-02T09:30:10.510736+00:00,ಹಗ್ಗ,noun,,"ಹಗ್ಗವನ್ನು ಯಾವುದೇ ಉದ್ದನೆಯ, ನಾರುಗಳಿರುವ, ಎಳೆಗಳಿಂದ ಕೂಡಿದ ವಸ್ತುವಿನಿಂದ ತಯಾರಿಸಬಹುದು, ಆದರೆ ಸಾಮಾನ್ಯವಾಗಿ ಕೆಲವು ನೈಸರ್ಗಿಕ ಅಥವಾ ಕೃತಕ ನಾರುಗಳಿಂದ ತಯಾರಿಸಲಾಗುತ್ತದೆ"
wikipedia_summary,https://kn.wikipedia.org/wiki/ಹಗ್ಗ,2026-05-02T09:30:10.510747+00:00,ಹಗ್ಗ,noun,,"ಕೃತಕ ನಾರಿನ ಹಗ್ಗಗಳು ತಮ್ಮ ನೈಸರ್ಗಿಕ ನಾರಿನ ಸಮಸ್ಥಾನಿಕಗಳಿಗಿಂತ ಗಣನೀಯವಾಗಿ ಗಟ್ಟಿಮುಟ್ಟಗಿರುತ್ತವೆ, ಹೆಚ್ಚಿನ ಕರ್ಷಕ ಶಕ್ತಿಯನ್ನು ಹೊಂದಿರುತ್ತವೆ, ನೈಸರ್ಗಿಕ ನಾರುಗಳಿಂದ ಉತ್ಪಾದಿಸಿದ ಹಗ್ಗಗಳಿಗಿಂತ ಕೊಳೆತ ನಿರೋಧಕವಾಗಿರುತ್ತವೆ, ಮತ್ತು ಇವನ್ನು ನೀರಿನ ಮೇಲೆ ತೇಲುವಂತೆ ಮಾಡಬಹುದು"
indowordnet_example,10933,2026-05-02T09:30:10.510895+00:00,ಹೇಳು,verb,10933,ಬನಾರಸ್ ನನ್ನು ಕಾಶಿ ಕ್ಷೇತ್ರವೆಂದು ಹೇಳುವರು.
indowordnet_example,11482,2026-05-02T09:30:10.510920+00:00,ಹೇಳು,verb,11482,ಅಜ್ಜಿಯು ರಾತ್ರಿ ನಮಗೆಲ್ಲಾ ಕಥೆಯನ್ನು ಹೇಳುತ್ತಾಳೆ.
indowordnet_example,11483,2026-05-02T09:30:10.510946+00:00,ಹೇಳು,verb,11483,ನನ್ನ ಅತ್ತೆ ನನಗೆ ಯಾವಾಗಲೂ ಏನನ್ನಾದರೂ ಹೇಳುತ್ತಿರುತ್ತಾರೆ.
indowordnet_example,13376,2026-05-02T09:30:10.511135+00:00,ಹೇಳು,verb,13376,ಮಗು ರಾಮ-ರಾಮ ಎಂದು ಹೇಳುತ್ತಿದೆ.
indowordnet_example,13530,2026-05-02T09:30:10.511188+00:00,ಹೇಳು,verb,13530,"ಏನು ನಡೆಯಬೇಕಿತ್ತೊ ಅದು ನಡೆದುಹೋಯಿತು, ಅದೇ ಮಾತನ್ನು ಪದೇ ಪದೇ ಏಕೆ ಹೇಳುವೆ."
indowordnet_example,27671,2026-05-02T09:30:10.511302+00:00,ಹೇಳು,verb,27671,ಈ ಎರಡು ನಗರಗಳ ನಡುವೆ ಇರುವ ದೂರವನ್ನು ಕಿಲೋಮೀಟರ್ ನಲ್ಲಿ ನೀವು ಹೇಳುಲು ಆಗುವುದೆ.
indowordnet_example,12446,2026-05-02T09:30:11.254547+00:00,ಮುಚ್ಚು,verb,12446,ಅವನು ಇಲಿಯ ಬಿಲವನ್ನು ಮುಚ್ಚುತ್ತಿದ್ದ.
indowordnet_example,9803,2026-05-02T09:30:11.255173+00:00,ಮುಚ್ಚು,verb,9803,ಚಿಕ್ಕ ಮಕ್ಕಳು ಕಣ್ಣು ಮುಚ್ಚು ಆಡುವುದನ್ನು ನೋಡಿದರೆ ಆನಂದವಾಗುತ್ತದೆ.
indowordnet_example,12499,2026-05-02T09:30:12.136889+00:00,ಹೊಡೆ,verb,12499,ಚದುರಂಗ ಆಡುವವನು ಒಂದು ಸೈನಿಕನಿಂದ ಪ್ರತಿಸ್ಪರ್ಧಿಯ ಮಂತ್ರಿಯನ್ನು ಹೊಡೆದರು.
indowordnet_example,13501,2026-05-02T09:30:12.136954+00:00,ಹೊಡೆ,verb,13501,ತುಂಬಾ ಕಷ್ಟಪಟ್ಟು ಗೋಡೆಗೆ ಮೊಳೆಯನ್ನು ಹೊಡೆಯಲಾಯಿತು.
indowordnet_example,16819,2026-05-02T09:30:12.137017+00:00,ಹೊಡೆ,verb,16819,ರಮೇಶ ತಮಟೆಯನ್ನು ಹೊಡೆಯುತ್ತಿದ್ದಾನೆ.
indowordnet_example,23699,2026-05-02T09:30:12.137115+00:00,ಹೊಡೆ,verb,23699,ಸೈನಿಕನು ಕಳ್ಳನನ್ನು ಹೊಡೆಯುತ್ತಿದ್ದಾನೆ.
indowordnet_example,26693,2026-05-02T09:30:12.137147+00:00,ಹೊಡೆ,verb,26693,ನಾವು ಎರಡು ಗೋಲ್ ಹೊಡೆದೆವು.
indowordnet_example,35499,2026-05-02T09:30:12.137205+00:00,ಹೊಡೆ,verb,35499,ಇಂದು ಸಚ್ಚಿನ್ ಶತಕವನ್ನು ಹೊಡೆದನು.
indowordnet_example,36669,2026-05-02T09:30:12.137237+00:00,ಹೊಡೆ,verb,36669,ಅರ್ಜುನ ಬಿಟ್ಟ ಬಾಣವು ನೇರವಾಗಿ ಮೀನಿನ ಕಣ್ಣಿಗೆ ಹೋಗಿ ಹೊಡೆಯಿತು.
indowordnet_example,38062,2026-05-02T09:30:12.137292+00:00,ಹೊಡೆ,verb,38062,ತಬಲದ ಮೇಲೆ ಪೌಡರ್ ನನ್ನು ಹಾಕಿ ಅದನ್ನು ದುಂಡಾದ ಕಲ್ಲಿನಿಂದ ಹೊಡೆಯುತ್ತಾರೆ
indowordnet_example,5438,2026-05-02T09:30:12.137325+00:00,ಹೊಡೆ,verb,5438,ರಾಮನು ರಾಣನ ಮೇಲೆ ಅಮೋಘ ಅಸ್ತ್ರವನ್ನು ಹೊಡೆದನು.
indowordnet_example,5596,2026-05-02T09:30:12.137359+00:00,ಹೊಡೆ,verb,5596,ಅವಳು ದಿನನಿತ್ಯ ಮನೆಯ ದೂಳು ತೆಗೆಯುತ್ತಾಳೆ./ಅವನು ಬಟ್ಟೆಗಳ ಮೇಲಿರುವ ಧೂಳನ್ನು ಹೊಡೆಯುತ್ತಿದ್ದಾನೆ.
indowordnet_example,591,2026-05-02T09:30:12.137408+00:00,ಹೊಡೆ,verb,591,ಅವನು ಬೆತ್ತದಿಂದ ಹೊಡೆದನು.
indowordnet_example,7884,2026-05-02T09:30:12.137438+00:00,ಹೊಡೆ,verb,7884,ಅವನು ಮೊಹನನ್ನು ಒಂದೇ ಕೈಯಿಂದ ಹೊಡೆದ.
indowordnet_example,8938,2026-05-02T09:30:12.137469+00:00,ಹೊಡೆ,verb,8938,ರಾಮನು ಮೂರ್ತಿಯನ್ನು ಹಾಕುವುದಕ್ಕಾಗಿ ಗೋಡೆಗೆ ಮೊಳೆಯನ್ನು ಹೊಡೆಯುತ್ತಿದ್ದಾನೆ.
indowordnet_example,9582,2026-05-02T09:30:12.137499+00:00,ಹೊಡೆ,verb,9582,ದೇವಾಲಯದಲ್ಲಿ ಘಂಟೆ ಹೊಡೆಯುತ್ತಿದ್ದಾರೆ.
indowordnet_example,10863,2026-05-02T09:30:12.949553+00:00,ಮುರಿ,verb,10863,ಜೇನು ಗೂಡು ಮುರಿದ ಕಾರಣ ಅವು ಜನರನ್ನು ಕಚ್ಚತೊಡಗಿತು.
indowordnet_example,12516,2026-05-02T09:30:12.949635+00:00,ಮುರಿ,verb,12516,ಮಗುವಿನ ಒಂದು ಹಲ್ಲು ಮುರಿದು ಹೋಯಿತು.
