pair_id,target_word,pos,split,label,model,similarity
v2_00323,ಕಟ್ಟು,noun,train,0,xlmr,0.99829507
v2_00324,ಆರಿಸು,verb,train,0,xlmr,0.99974144
v2_00325,ಒಳ್ಳೆಯ,adjective,train,0,xlmr,0.99426806
v2_00326,ಬಲೆ,noun,train,1,xlmr,0.99989134
v2_00327,ಬಲೆ,noun,train,1,xlmr,0.9998405
v2_00328,ಬಲೆ,noun,train,0,xlmr,0.9957481
v2_00329,ಗಂಟು,noun,train,0,xlmr,0.9995136
v2_00330,ಗಂಟು,noun,train,1,xlmr,0.9942578
v2_00331,ಹೇಳು,verb,train,0,xlmr,0.99979424
v2_00332,ತೆಗೆ,verb,train,0,xlmr,0.9974487
v2_00333,ಕಠಿಣ,adjective,train,1,xlmr,0.99988633
v2_00334,ಜ್ಞಾನ,noun,train,1,xlmr,0.99897915
v2_00335,ಆರಿಸು,verb,train,0,xlmr,0.9975328
v2_00336,ಮುಚ್ಚು,verb,train,0,xlmr,0.99408907
v2_00337,ದಂಡ,noun,train,0,xlmr,0.99958384
v2_00338,ದಂಡ,noun,train,1,xlmr,0.98742753
v2_00339,ಮಾಡು,verb,train,1,xlmr,0.9951436
v2_00340,ತೆಗೆ,verb,train,0,xlmr,0.9997112
v2_00341,ಮುರಿ,verb,train,1,xlmr,0.99873155
v2_00342,ಜಾಲ,noun,train,1,xlmr,0.99982786
v2_00343,ಓಡಿಸು,verb,train,1,xlmr,0.9999184
v2_00344,ಗಂಟು,noun,train,1,xlmr,0.99921423
v2_00345,ಕಟ್ಟು,noun,train,1,xlmr,0.9976464
v2_00346,ಸಮೂಹ,noun,train,1,xlmr,0.9997919
v2_00347,ಹೇಳು,verb,train,0,xlmr,0.9982588
v2_00348,ಹಗ್ಗ,noun,train,1,xlmr,0.99969304
v2_00349,ಗಂಟು,noun,train,0,xlmr,0.99707663
v2_00350,ಶಕ್ತಿ,noun,train,0,xlmr,0.9996691
v2_00351,ದುಃಖ,noun,train,1,xlmr,0.99907994
v2_00352,ಹೇಳು,verb,train,0,xlmr,0.9998156
v2_00353,ತೆಗೆ,verb,train,0,xlmr,0.9980678
v2_00354,ಮುರಿ,verb,train,0,xlmr,0.99513584
v2_00355,ಹಾನಿ,noun,train,0,xlmr,0.9989652
v2_00356,ಆರಿಸು,verb,train,1,xlmr,0.9994774
v2_00357,ಶಕ್ತಿ,noun,train,0,xlmr,0.9953661
v2_00358,ಹೊಡೆ,verb,train,1,xlmr,0.9993034
v2_00359,ಹರಡು,verb,train,0,xlmr,0.9981197
v2_00360,ಮುಚ್ಚು,verb,train,1,xlmr,0.99987143
v2_00361,ಸಮಯ,noun,train,1,xlmr,0.9777033
v2_00362,ತೆಗೆ,verb,train,1,xlmr,0.9980152
v2_00363,ಗಟ್ಟಿಯಾದ,adjective,train,0,xlmr,0.9985659
v2_00364,ತೆಗೆ,verb,train,0,xlmr,0.9964185
v2_00365,ಜಗಳ,noun,train,1,xlmr,0.9927206
v2_00366,ಮುಚ್ಚು,verb,train,0,xlmr,0.99994177
v2_00367,ಕಠಿಣವಾದ,adjective,train,0,xlmr,0.99943084
v2_00368,ಒಳ್ಳೆಯ,adjective,train,1,xlmr,0.9903315
v2_00369,ಕಠಿಣ,adjective,train,0,xlmr,0.99976754
v2_00370,ಜಗಳ,noun,train,0,xlmr,0.99730664
v2_00371,ಕಠಿಣವಾದಂತ,adjective,train,1,xlmr,0.9999062
v2_00372,ಗಂಟು,noun,train,0,xlmr,0.9968343
v2_00373,ಹೊಡೆ,verb,train,1,xlmr,0.99995023
v2_00374,ಹಾಕು,verb,train,0,xlmr,0.999555
v2_00375,ಶಕ್ತಿ,noun,train,0,xlmr,0.99973094
v2_00376,ದಂಡ,noun,train,1,xlmr,0.99573004
v2_00377,ವರ್ಗ,noun,train,0,xlmr,0.9975086
v2_00378,ತೆಗೆ,verb,train,0,xlmr,0.9993471
v2_00379,ಮುಚ್ಚು,verb,train,0,xlmr,0.9998564
v2_00380,ಅಧಿಕೃತ,adjective,train,1,xlmr,0.99757826
v2_00381,ಹಾಕು,verb,train,0,xlmr,0.9997801
v2_00382,ಹಾಕು,verb,train,0,xlmr,0.9988271
v2_00383,ಹಾನಿ,noun,train,0,xlmr,0.99909955
v2_00384,ದಂಡ,noun,train,0,xlmr,0.99939954
v2_00385,ಆಗು,verb,train,1,xlmr,0.9882094
v2_00386,ದುಃಖ,noun,train,0,xlmr,0.9992422
v2_00387,ಮುರಿ,verb,train,1,xlmr,0.9961059
v2_00388,ಹೇಳು,verb,train,1,xlmr,0.99992335
v2_00389,ಹಾನಿ,noun,train,1,xlmr,0.9935219
v2_00390,ಸ್ಥಿರವಾದ,adjective,train,1,xlmr,0.99965227
v2_00391,ಹರಡು,verb,train,0,xlmr,0.99985313
v2_00392,ಗಟ್ಟಿಯಾದ,adjective,train,0,xlmr,0.99915594
v2_00393,ಮುರಿ,verb,train,0,xlmr,0.996547
v2_00394,ವರ್ಗ,noun,train,1,xlmr,0.9999438
v2_00395,ಬರು,verb,train,1,xlmr,0.99987864
v2_00396,ಅಧಿಕೃತ,adjective,train,0,xlmr,0.9993155
v2_00397,ಹೊಡೆ,verb,train,0,xlmr,0.99949306
v2_00398,ಗಟ್ಟಿಯಾದ,adjective,train,0,xlmr,0.9992637
v2_00399,ಶಕ್ತಿ,noun,train,1,xlmr,0.999365
v2_00400,ಮುರಿ,verb,train,0,xlmr,0.9945528
v2_00401,ಹಗ್ಗ,noun,train,1,xlmr,0.99988836
v2_00402,ಆರಿಸು,verb,train,1,xlmr,0.99976826
v2_00403,ಸಮಯ,noun,train,1,xlmr,0.9949079
v2_00404,ಹೇಳು,verb,train,0,xlmr,0.99785244
v2_00405,ಬರು,verb,train,0,xlmr,0.999472
v2_00406,ದಂಡ,noun,train,0,xlmr,0.9988426
v2_00407,ಕಟ್ಟು,noun,train,1,xlmr,0.99502003
v2_00408,ಹರಡು,verb,train,0,xlmr,0.999483
v2_00409,ದಂಡ,noun,train,1,xlmr,0.9989013
v2_00410,ಮಾಡು,verb,train,1,xlmr,0.99988735
v2_00411,ಆರಿಸು,verb,train,0,xlmr,0.9992915
v2_00412,ಗಂಟು,noun,train,0,xlmr,0.999684
v2_00413,ಬರು,verb,train,1,xlmr,0.9949408
v2_00414,ಸ್ಥಿರವಾದಂತಹ,adjective,train,0,xlmr,0.9995465
v2_00415,ಸಮೂಹ,noun,train,0,xlmr,0.99963236
v2_00416,ರಕ್ಷಿಸು,verb,train,0,xlmr,0.999513
v2_00417,ಒಣಗಿದ,adjective,train,1,xlmr,0.9983547
v2_00418,ಸಮೂಹ,noun,train,0,xlmr,0.9997355
v2_00419,ಆರಿಸು,verb,train,0,xlmr,0.9997745
v2_00420,ಹೇಳು,verb,train,0,xlmr,0.9997643
v2_00421,ಮುರಿ,verb,train,0,xlmr,0.99965405
v2_00422,ಸಮಯ,noun,train,1,xlmr,0.9991432
v2_00423,ದಂಡ,noun,train,0,xlmr,0.98983276
v2_00424,ಹಗ್ಗ,noun,train,1,xlmr,0.99802357
v2_00425,ಕಠಿಣವಾದ,adjective,train,1,xlmr,0.9998797
v2_00426,ಹಾಕು,verb,train,1,xlmr,0.99901015
v2_00427,ಆಗು,verb,train,0,xlmr,0.999351
v2_00428,ಮುಚ್ಚು,verb,train,0,xlmr,0.99970263
v2_00429,ಗಟ್ಟಿಯಾದ,adjective,train,1,xlmr,0.9907841
v2_00430,ಹೊಡೆ,verb,train,0,xlmr,0.98955846
v2_00431,ಆಗು,verb,train,0,xlmr,0.997742
v2_00432,ಹಗ್ಗ,noun,train,1,xlmr,0.9999316
v2_00433,ಹಾನಿ,noun,train,1,xlmr,0.9980119
v2_00434,ಹಗ್ಗ,noun,train,1,xlmr,0.9997376
v2_00435,ಸ್ಥಿರವಾದ,adjective,train,0,xlmr,0.99792665
v2_00436,ಹೊಡೆ,verb,train,1,xlmr,0.99965084
v2_00437,ದುಃಖ,noun,train,1,xlmr,0.9996104
v2_00438,ಪೆಟ್ಟು,noun,train,1,xlmr,0.99985224
v2_00439,ಮಾಡು,verb,train,0,xlmr,0.9963114
v2_00440,ಗಂಟು,noun,train,1,xlmr,0.99988866
v2_00441,ಶಕ್ತಿ,noun,train,0,xlmr,0.9998271
v2_00442,ತೆಗೆ,verb,train,0,xlmr,0.9989791
v2_00443,ಹಾನಿ,noun,train,0,xlmr,0.9985122
v2_00444,ಮುರಿ,verb,train,0,xlmr,0.99971443
v2_00445,ಶಕ್ತಿ,noun,train,0,xlmr,0.9984899
v2_00446,ಸಮಯ,noun,train,0,xlmr,0.9988385
v2_00447,ಹಾಕು,verb,train,0,xlmr,0.9996806
v2_00448,ಗಟ್ಟಿಯಾದ,adjective,train,1,xlmr,0.9989901
v2_00449,ಜಾಲ,noun,validation,0,xlmr,0.9996687
v2_00450,ನಿಲ್ಲಿಸು,verb,validation,0,xlmr,0.9997763
v2_00451,ದಂಡ,noun,validation,0,xlmr,0.9981594
v2_00452,ಹಗ್ಗ,noun,validation,1,xlmr,0.9998484
v2_00453,ಮಾಡು,verb,validation,0,xlmr,0.99962157
v2_00454,ಹೇಳು,verb,validation,1,xlmr,0.9965689
v2_00455,ಜಾಲ,noun,validation,1,xlmr,0.9938605
v2_00456,ಒಣಗಿದ,adjective,validation,1,xlmr,0.99933606
v2_00457,ಓಡಿಸು,verb,validation,0,xlmr,0.9998015
v2_00458,ಹೊಡೆ,verb,validation,0,xlmr,0.9833444
v2_00459,ಆರಿಸು,verb,validation,1,xlmr,0.99799514
v2_00460,ದುಃಖ,noun,validation,0,xlmr,0.99925154
v2_00461,ಜಗಳ,noun,validation,0,xlmr,0.9997415
v2_00462,ಕಠಿಣವಾದ,adjective,validation,0,xlmr,0.9998226
v2_00463,ಜ್ಞಾನ,noun,validation,1,xlmr,0.9987049
v2_00464,ಹರಡು,verb,validation,0,xlmr,0.9963052
v2_00465,ಹೇಳು,verb,validation,0,xlmr,0.99967337
v2_00466,ಶಕ್ತಿ,noun,validation,0,xlmr,0.99977726
v2_00467,ಹಾಳು_ಮಾಡು,verb,validation,1,xlmr,0.99973214
v2_00468,ವರ್ಗ,noun,validation,1,xlmr,0.99996036
v2_00469,ಪೆಟ್ಟು,noun,validation,1,xlmr,0.9964004
v2_00470,ಹೇಳು,verb,validation,0,xlmr,0.99980587
v2_00471,ಜಗಳ,noun,validation,0,xlmr,0.9996832
v2_00472,ಮುರಿ,verb,validation,1,xlmr,0.9998525
v2_00473,ದುಃಖ,noun,validation,1,xlmr,0.9993758
v2_00474,ಶಕ್ತಿ,noun,validation,0,xlmr,0.99906796
v2_00475,ಹಾಳು_ಮಾಡು,verb,validation,0,xlmr,0.99954635
v2_00476,ನಿಲ್ಲಿಸು,verb,validation,0,xlmr,0.9964836
v2_00477,ಒಳ್ಳೆಯ,adjective,validation,0,xlmr,0.994179
v2_00478,ಹಾಳು_ಮಾಡು,verb,validation,0,xlmr,0.99947405
v2_00479,ದುಃಖ,noun,validation,1,xlmr,0.9965422
v2_00480,ದಂಡ,noun,validation,0,xlmr,0.9991243
v2_00481,ಹಗ್ಗ,noun,validation,1,xlmr,0.99984545
v2_00482,ಒಳ್ಳೆಯ,adjective,validation,1,xlmr,0.99986553
v2_00483,ಕಟ್ಟು,noun,validation,1,xlmr,0.9999716
v2_00484,ಪೆಟ್ಟು,noun,validation,1,xlmr,0.9992688
v2_00485,ತೆಗೆ,verb,validation,0,xlmr,0.9995163
v2_00486,ಸ್ಥಿರವಾದಂತಹ,adjective,validation,1,xlmr,0.99991107
v2_00487,ಹರಡು,verb,validation,1,xlmr,0.9987167
v2_00488,ನೀಚ,adjective,validation,1,xlmr,0.9998248
v2_00489,ಹೇಳು,verb,validation,0,xlmr,0.9994172
v2_00490,ಹೇಳು,verb,validation,0,xlmr,0.9981611
v2_00491,ಹರಡು,verb,validation,1,xlmr,0.9998722
v2_00492,ದಂಡ,noun,validation,0,xlmr,0.99964345
v2_00493,ಮಾಡು,verb,validation,1,xlmr,0.99963224
v2_00494,ಹೇಳು,verb,validation,1,xlmr,0.99652165
v2_00495,ಶಕ್ತಿ,noun,validation,0,xlmr,0.9997509
v2_00496,ಕಠಿಣವಾದ,adjective,validation,1,xlmr,0.9985635
v2_00497,ಆಗು,verb,validation,1,xlmr,0.9998533
v2_00498,ಮುಚ್ಚು,verb,validation,0,xlmr,0.9981954
v2_00499,ಹೊಡೆ,verb,validation,1,xlmr,0.9989372
v2_00500,ಬಲೆ,noun,validation,0,xlmr,0.9994945
v2_00501,ಹಾಕು,verb,validation,0,xlmr,0.9997978
v2_00502,ರಕ್ಷಿಸು,verb,validation,1,xlmr,0.9998477
v2_00503,ಗಟ್ಟಿಯಾದ,adjective,validation,0,xlmr,0.9881763
v2_00504,ಹೇಳು,verb,validation,0,xlmr,0.9994363
v2_00505,ಹರಡು,verb,validation,0,xlmr,0.99506176
v2_00506,ಹಾನಿ,noun,validation,0,xlmr,0.9995048
v2_00507,ಹಾಕು,verb,validation,0,xlmr,0.99972504
v2_00508,ಶಕ್ತಿ,noun,validation,0,xlmr,0.9954577
v2_00509,ಒಣಗಿದ,adjective,validation,1,xlmr,0.99972737
v2_00510,ದಂಡ,noun,validation,0,xlmr,0.99971247
v2_00511,ಬಲೆ,noun,validation,0,xlmr,0.99802935
v2_00512,ಗಟ್ಟಿಯಾದ,adjective,validation,1,xlmr,0.99816835
v2_00513,ಪೆಟ್ಟು,noun,validation,0,xlmr,0.9990717
v2_00514,ತೆಗೆ,verb,validation,0,xlmr,0.99970704
v2_00515,ತೆಗೆ,verb,validation,1,xlmr,0.99768865
v2_00516,ಮುರಿ,verb,validation,1,xlmr,0.99986786
v2_00517,ಪೆಟ್ಟು,noun,validation,1,xlmr,0.99972683
v2_00518,ಹರಡು,verb,validation,1,xlmr,0.99968225
v2_00519,ಹೊಡೆ,verb,validation,1,xlmr,0.9976923
v2_00520,ಓಡಿಸು,verb,validation,0,xlmr,0.9998226
v2_00521,ಹಗ್ಗ,noun,validation,0,xlmr,0.9997542
v2_00522,ಗಂಟು,noun,validation,0,xlmr,0.99457586
v2_00523,ಹಗ್ಗ,noun,validation,1,xlmr,0.99995285
v2_00524,ಜ್ಞಾನ,noun,validation,1,xlmr,0.9989102
v2_00525,ಪೆಟ್ಟು,noun,validation,0,xlmr,0.9996593
v2_00526,ತೆಗೆ,verb,validation,0,xlmr,0.9994897
v2_00527,ಬಲೆ,noun,validation,1,xlmr,0.999934
v2_00528,ತೆಗೆ,verb,validation,0,xlmr,0.9995647
v2_00529,ಹಾಕು,verb,validation,0,xlmr,0.9997106
v2_00530,ಹೇಳು,verb,validation,0,xlmr,0.99967694
v2_00531,ಅಧಿಕೃತ,adjective,validation,1,xlmr,0.9968402
v2_00532,ಹಗ್ಗ,noun,validation,1,xlmr,0.9993259
v2_00533,ಹಾನಿ,noun,validation,0,xlmr,0.9808769
v2_00534,ಸಮೂಹ,noun,validation,1,xlmr,0.9992257
v2_00535,ಕಠಿಣವಾದಂತ,adjective,validation,0,xlmr,0.9991703
v2_00536,ದುಃಖ,noun,validation,0,xlmr,0.99921757
v2_00537,ಸಮಯ,noun,validation,1,xlmr,0.9974001
v2_00538,ಮುರಿ,verb,validation,1,xlmr,0.99688643
v2_00539,ಗಂಟು,noun,validation,1,xlmr,0.99899995
v2_00540,ಹಾನಿ,noun,validation,1,xlmr,0.9980248
v2_00541,ಸಮಯ,noun,validation,1,xlmr,0.99595374
v2_00542,ಹೊಡೆ,verb,validation,0,xlmr,0.99829847
v2_00543,ಬಲೆ,noun,validation,1,xlmr,0.99968463
v2_00544,ಒಳ್ಳೆಯ,adjective,validation,0,xlmr,0.98960847
v2_00545,ಕಠಿಣವಾದ,adjective,test,0,xlmr,0.9980208
v2_00546,ಜಾಲ,noun,test,1,xlmr,0.9994393
v2_00547,ಹೊಡೆ,verb,test,0,xlmr,0.9998687
v2_00548,ಮುಚ್ಚು,verb,test,0,xlmr,0.99972093
v2_00549,ದಂಡ,noun,test,0,xlmr,0.99963945
v2_00550,ಮಾಡು,verb,test,1,xlmr,0.999707
v2_00551,ಮುರಿ,verb,test,1,xlmr,0.99735796
v2_00552,ಕಠಿಣವಾದ,adjective,test,0,xlmr,0.9976322
v2_00553,ಒಣಗಿದ,adjective,test,1,xlmr,0.99964464
v2_00554,ಜಗಳ,noun,test,0,xlmr,0.9997787
v2_00555,ಪೆಟ್ಟು,noun,test,0,xlmr,0.9994829
v2_00556,ಹಗ್ಗ,noun,test,1,xlmr,0.9996179
v2_00557,ಒಣಗಿದ,adjective,test,1,xlmr,0.9985162
v2_00558,ಮುರಿ,verb,test,1,xlmr,0.9969163
v2_00559,ಮುಚ್ಚು,verb,test,1,xlmr,0.99991214
v2_00560,ಹಾಳು_ಮಾಡು,verb,test,0,xlmr,0.99958307
v2_00561,ಒಣಗಿದ,adjective,test,0,xlmr,0.9992613
v2_00562,ಹಾಳು_ಮಾಡು,verb,test,1,xlmr,0.9998922
v2_00563,ಗಂಟು,noun,test,1,xlmr,0.9998912
v2_00564,ತೆಗೆ,verb,test,1,xlmr,0.9985239
v2_00565,ದುಃಖ,noun,test,0,xlmr,0.9999005
v2_00566,ಅಧಿಕೃತ,adjective,test,1,xlmr,0.99721175
v2_00567,ದುಃಖ,noun,test,1,xlmr,0.9996868
v2_00568,ಗಟ್ಟಿಯಾದಂತ,adjective,test,0,xlmr,0.9979509
v2_00569,ಹರಡು,verb,test,0,xlmr,0.999554
v2_00570,ಮಾಡು,verb,test,0,xlmr,0.99887794
v2_00571,ದಂಡ,noun,test,1,xlmr,0.9989787
v2_00572,ಹೊಡೆ,verb,test,1,xlmr,0.9940965
v2_00573,ಕಟ್ಟು,noun,test,1,xlmr,0.994087
v2_00574,ಹಾಳು_ಮಾಡು,verb,test,0,xlmr,0.9979333
v2_00575,ಹಾನಿ,noun,test,0,xlmr,0.99990493
v2_00576,ಹೇಳು,verb,test,0,xlmr,0.999626
v2_00577,ಜ್ಞಾನ,noun,test,1,xlmr,0.99936473
v2_00578,ಹರಡು,verb,test,0,xlmr,0.9996573
v2_00579,ಸ್ಥಿರವಾದ,adjective,test,0,xlmr,0.9998022
v2_00580,ಹೊಡೆ,verb,test,1,xlmr,0.99938345
v2_00581,ಕಟ್ಟು,noun,test,0,xlmr,0.9938117
v2_00582,ಕಠಿಣವಾದಂತಹ,adjective,test,0,xlmr,0.99984324
v2_00583,ವರ್ಗ,noun,test,1,xlmr,0.9949957
v2_00584,ಒಳ್ಳೆಯ,adjective,test,1,xlmr,0.99332374
v2_00585,ಸಮಯ,noun,test,1,xlmr,0.9995861
v2_00586,ಜ್ಞಾನ,noun,test,0,xlmr,0.9996655
v2_00587,ಮುರಿ,verb,test,0,xlmr,0.9998153
v2_00588,ತೆಗೆ,verb,test,0,xlmr,0.9967835
v2_00589,ದುಃಖ,noun,test,0,xlmr,0.999786
v2_00590,ಹರಡು,verb,test,1,xlmr,0.99972767
v2_00591,ತೆಗೆ,verb,test,0,xlmr,0.99838364
v2_00592,ಗುಂಪು,noun,test,0,xlmr,0.9994406
v2_00593,ಮಾಡು,verb,test,0,xlmr,0.9995958
v2_00594,ಜಗಳ,noun,test,1,xlmr,0.9985767
v2_00595,ಹಾಳು_ಮಾಡು,verb,test,1,xlmr,0.9999276
v2_00596,ದಂಡ,noun,test,1,xlmr,0.99993753
v2_00597,ಮಾಡು,verb,test,0,xlmr,0.99947596
v2_00598,ಕಟ್ಟು,noun,test,1,xlmr,0.9999456
v2_00599,ಜ್ಞಾನ,noun,test,1,xlmr,0.99934584
v2_00600,ದಂಡ,noun,test,0,xlmr,0.9994257
v2_00601,ಹಾನಿ,noun,test,0,xlmr,0.9994292
v2_00602,ಹೊಡೆ,verb,test,0,xlmr,0.99931026
v2_00603,ಆಗು,verb,test,0,xlmr,0.99991524
v2_00604,ಜಗಳ,noun,test,1,xlmr,0.99770457
v2_00605,ಸಮೂಹ,noun,test,0,xlmr,0.9996903
v2_00606,ಗಂಟು,noun,test,0,xlmr,0.99165297
v2_00607,ಗಟ್ಟಿಯಾದಂತ,adjective,test,1,xlmr,0.9998538
v2_00608,ಆರಿಸು,verb,test,0,xlmr,0.99952567
v2_00609,ಹೊಡೆ,verb,test,0,xlmr,0.98407376
v2_00610,ಓಡಿಸು,verb,test,1,xlmr,0.9997131
v2_00611,ಹೊಡೆ,verb,test,0,xlmr,0.9997762
v2_00612,ಹಗ್ಗ,noun,test,0,xlmr,0.9970193
v2_00613,ತೆಗೆ,verb,test,1,xlmr,0.9995554
v2_00614,ಮಾಡು,verb,test,1,xlmr,0.9907604
v2_00615,ಶಕ್ತಿ,noun,test,1,xlmr,0.9999249
v2_00616,ವರ್ಗ,noun,test,0,xlmr,0.99964476
v2_00617,ವರ್ಗ,noun,test,1,xlmr,0.9999468
v2_00618,ಸಮಯ,noun,test,1,xlmr,0.99944013
v2_00619,ಆಗು,verb,test,1,xlmr,0.9998895
v2_00620,ಸಮಯ,noun,test,0,xlmr,0.9960626
v2_00621,ಬರು,verb,test,0,xlmr,0.9829633
v2_00622,ಒಣಗಿದ,adjective,test,0,xlmr,0.994911
v2_00623,ಮಾಡು,verb,test,0,xlmr,0.9991032
v2_00624,ಆರಿಸು,verb,test,1,xlmr,0.999786
v2_00625,ದುಃಖ,noun,test,1,xlmr,0.9992962
v2_00626,ಬಲೆ,noun,test,1,xlmr,0.99968517
v2_00627,ಮಾಡು,verb,test,0,xlmr,0.99864817
v2_00628,ಓಡಿಸು,verb,test,1,xlmr,0.99244106
v2_00629,ಜಗಳ,noun,test,0,xlmr,0.9996579
v2_00630,ಜಾಲ,noun,test,0,xlmr,0.99204
v2_00631,ಹೊಡೆ,verb,test,1,xlmr,0.99766165
v2_00632,ಜಾಲ,noun,test,0,xlmr,0.99966085
v2_00633,ಸಮಯ,noun,test,1,xlmr,0.9980898
v2_00634,ಶಕ್ತಿ,noun,test,0,xlmr,0.9997144
v2_00635,ಆಗು,verb,test,1,xlmr,0.9998605
v2_00636,ಆರಿಸು,verb,test,1,xlmr,0.99622816
v2_00637,ಕಟ್ಟು,noun,test,1,xlmr,0.9787917
v2_00638,ಪೆಟ್ಟು,noun,test,1,xlmr,0.999884
v2_00639,ತೆಗೆ,verb,test,0,xlmr,0.99744636
v2_00640,ಹೇಳು,verb,test,1,xlmr,0.9997893
